LegislatureNumber,PersonId,MemberCode,MemberChamber,MemberDistrict,MemberParty,MemberIsMajority,MemberIsActive,MemberComment,MemberEMail,MemberPhone,MemberBuilding,MemberRoom
21,Sharon Cissna:21,CIS,H,21,D,FALSE,TRUE,,Representative.Sharon.Cissna@akleg.gov,9074653875,CAPITOL,430
21,Ramona Barnes:11,BAR,H,22,R,TRUE,TRUE,,Representative.Ramona.Barnes@akleg.gov,9074656643,CAPITOL,403
21,Eldon Mulder:18,MUL,H,23,R,TRUE,TRUE,,Representative.Eldon.Mulder@akleg.gov,9074652647,CAPITOL,501
21,Pete Kott:18,KOT,H,24,R,TRUE,TRUE,,Representative.Pete.Kott@akleg.gov,9074653777,CAPITOL,204
21,Fred Dyson:20,DYS,H,25,R,TRUE,TRUE,,Representative.Fred.Dyson@akleg.gov,9074652199,CAPITOL,428
21,Vic Kohring:19,KOH,H,26,R,TRUE,TRUE,,Representative.Vic.Kohring@akleg.gov,9074652186,CAPITOL,421
21,Scott Ogan:19,OGA,H,27,R,TRUE,TRUE,,Representative.Scott.Ogan@akleg.gov,9074653878,CAPITOL,128
21,Beverly Masek:19,MAS,H,28,R,TRUE,TRUE,,Representative.Beverly.Masek@akleg.gov,9074652679,CAPITOL,432
21,John Davies:18,DAV,H,29,D,FALSE,TRUE,,Representative.John.Davies@akleg.gov,9074654457,CAPITOL,422
21,Tom Brice:18,BRI,H,30,D,FALSE,TRUE,,Representative.Tom.Brice@akleg.gov,9074653466,CAPITOL,426
21,Jim Whitaker:21,WHI,H,31,R,TRUE,TRUE,,Representative.Jim.Whitaker@akleg.gov,9074653719,CAPITOL,13
21,John Coghill:16,COG,H,32,R,TRUE,TRUE,,Representative.John.Coghill@akleg.gov,9074654998,CAPITOL,430
21,Gene Therriault:18,THR,H,33,R,TRUE,TRUE,,Representative.Gene.Therriault@akleg.gov,9074654797,CAPITOL,511
21,Jeannette James:18,JAM,H,34,R,TRUE,TRUE,,Representative.Jeannette.James@akleg.gov,9074653743,CAPITOL,102
21,John Harris:21,HAR,H,35,R,TRUE,TRUE,,Representative.John.Harris@akleg.gov,9074653779,CAPITOL,110
21,Carl Morgan:21,MOR,H,36,R,TRUE,TRUE,,Representative.Carl.Morgan@akleg.gov,9074654527,CAPITOL,409
21,Reggie Joule:20,JOU,H,37,D,FALSE,TRUE,,Representative.Reggie.Joule@akleg.gov,9074654833,CAPITOL,405
21,Richard Foster:16,FOS,H,38,D,FALSE,TRUE,,Representative.Richard.Foster@akleg.gov,9074653789,CAPITOL,410
21,Mary Kapsner:21,KAP,H,39,D,FALSE,TRUE,,Representative.Mary.Kapsner@akleg.gov,9074654945,CAPITOL,414
21,Carl Moses:4,MOS,H,40,D,FALSE,TRUE,,Representative.Carl.Moses@akleg.gov,9074654451,CAPITOL,521
21,Robin Taylor:14,TAY,S,A,R,TRUE,TRUE,,Senator.Robin.Taylor@akleg.gov,9074653873,CAPITOL,30
21,Kim Elton:19,ELT,S,B,D,FALSE,TRUE,,Senator.Kim.Elton@akleg.gov,9074654947,CAPITOL,504
21,Jerry Mackie:17,MAK,S,C,R,TRUE,TRUE,Majority Leader,Senator.Jerry.Mackie@akleg.gov,9074654925,CAPITOL,427
21,John Torgerson:19,TOR,S,D,R,TRUE,TRUE,,Senator.John.Torgerson@akleg.gov,9074652828,CAPITOL,516
21,Jerry Ward:13,WAR,S,E,R,TRUE,TRUE,,Senator.Jerry.Ward@akleg.gov,9074654940,CAPITOL,423
21,Drue Pearce:14,PEA,S,F,R,TRUE,TRUE,President,Senator.Drue.Pearce@akleg.gov,9074654993,CAPITOL,111
21,Loren Leman:16,LEM,S,G,R,TRUE,TRUE,,Senator.Loren.Leman@akleg.gov,9074652095,CAPITOL,113
21,Johnny Ellis:15,ELL,S,H,D,FALSE,TRUE,Minority Leader,Senator.Johnny.Ellis@akleg.gov,9074653704,CAPITOL,9
21,Sean Parnell:18,PAR,S,I,R,TRUE,TRUE,,Senator.Sean.Parnell@akleg.gov,9074652995,CAPITOL,518
21,Dave Donley:15,DON,S,J,R,TRUE,TRUE,,Senator.Dave.Donley@akleg.gov,9074653892,CAPITOL,508
21,Tim Kelly:10,KET,S,K,R,TRUE,TRUE,,Senator.Tim.Kelly.Tim@akleg.gov,9074653822,CAPITOL,101
21,Randy Phillips:10,PHI,S,L,R,TRUE,TRUE,,Senator.Randy.Phillips@akleg.gov,9074654949,CAPITOL,103
21,Rick Halford:11,HAL,S,M,R,TRUE,TRUE,,Senator.Rick.Halford@akleg.gov,9074654958,CAPITOL,121
21,Lyda Green:19,GRE,S,N,R,TRUE,TRUE,,Senator.Lyda.Green@akleg.gov,9074656600,CAPITOL,125
21,Gary Wilken:20,WLK,S,O,R,TRUE,TRUE,,Senator.Gary.Wilken@akleg.gov,9074653709,CAPITOL,514
21,Pete Kelly:19,KEP,S,P,R,TRUE,TRUE,,Senator.Pete.Kelly.Pete@akleg.gov,9074652327,CAPITOL,510
21,Mike W Miller:13,MIL,S,Q,R,TRUE,TRUE,,Senator.Mike.Miller@akleg.gov,9074654976,CAPITOL,119
21,Georgianna Lincoln:17,LIN,S,R,D,FALSE,TRUE,,Senator.Georgianna.Lincoln@akleg.gov,9074653732,CAPITOL,11
21,Albert Adams:12,ADA,S,S,D,FALSE,TRUE,,Senator.Al.Adams@akleg.gov,9074653707,CAPITOL,417
21,Lyman Hoffman:15,HOF,S,T,D,FALSE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,7
22,Bill Williams:18,WIL,H,1,R,TRUE,TRUE,,Representative.Bill.Williams@akleg.gov,9074653424,CAPITOL,511
22,Peggy Wilson:22,WLS,H,2,R,TRUE,TRUE,,Representative.Peggy.Wilson@akleg.gov,9074653824,CAPITOL,409
22,Beth Kerttula:21,KER,H,3,D,FALSE,TRUE,,Representative.Beth.Kerttula@akleg.gov,9074654766,CAPIT0L,430
22,Bill Hudson:15,HUD,H,4,R,TRUE,TRUE,,Representative.Bill.Hudson@akleg.gov,9074653744,CAPITOL,502
22,Albert Kookesh:20,KOS,H,5,D,FALSE,TRUE,,Representative.Albert.Kookesh@akleg.gov,9074653473,CAPITOL,114
22,Gary Stevens:22,STV,H,6,R,TRUE,TRUE,,Representative.Gary.Stevens@akleg.gov,9074654925,CAPITOL,428
22,Drew Scalzi:22,SCL,H,7,R,TRUE,TRUE,,Representative.Drew.Scalzi@akleg.gov,9074652689,CAPITOL,13
22,Ken Lancaster:22,LNC,H,8,R,TRUE,TRUE,,Representative.Ken.Lancaster@akleg.gov,9074652693,CAPITOL,421
22,Mike Chenault:22,CHE,H,9,R,TRUE,TRUE,,Representative.Mike.Chenault@akleg.gov,9074653779,CAPITOL,432
22,Joe Green:18,GRN,H,10,R,TRUE,TRUE,,Representative.Joe.Green@akleg.gov,9074654931,CAPITOL,403
22,Norman Rokeberg:19,ROK,H,11,R,TRUE,TRUE,,Representative.Norman.Rokeberg@akleg.gov,9074654968,CAPITOL,118
22,Andrew Halcro:21,HAC,H,12,R,TRUE,TRUE,,Representative.Andrew.Halcro@akleg.gov,9074654939,CAPITOL,414
22,Ethan Berkowitz:20,BER,H,13,D,FALSE,TRUE,House Minority Leader,Representative.Ethan.Berkowitz@akleg.gov,9074654919,CAPITOL,404
22,Lisa Murkowski:21,MUR,H,14,R,TRUE,TRUE,,Representative.Lisa.Murkowski@akleg.gov,9074653783,CAPITOL,408
22,Eric Croft:20,CRO,H,15,D,FALSE,TRUE,,Representative.Eric.Croft@akleg.gov,9074654998,CAPITOL,400
22,Gretchen Guess:22,GUE,H,16,D,FALSE,TRUE,,Representative.Gretchen.Guess@akleg.gov,9074652435,CAPITOL,112
22,Lesil McGuire:22,MCG,H,17,R,TRUE,TRUE,,Representative.Lesil.McGuire@akleg.gov,9074652995,CAPITOL,418
22,Con Bunde:18,BUN,H,18,R,TRUE,TRUE,,Representative.Con.Bunde@akleg.gov,9074654843,CAPITOL,501
22,Kevin Meyer:22,MEY,H,19,R,TRUE,TRUE,,Representative.Kevin.Meyer@akleg.gov,9074654945,CAPITOL,110
22,Brian Porter:18,POR,H,20,R,TRUE,TRUE,Speaker of the House,Representative.Brian.Porter@akleg.gov,9074654930,CAPITOL,208
22,Sharon Cissna:21,CIS,H,21,D,FALSE,TRUE,,Representative.Sharon.Cissna@akleg.gov,9074653875,CAPITOL,420
22,Harry Crawford:22,CRF,H,22,D,FALSE,TRUE,,Representative.Harry.Crawford@akleg.gov,9074653438,CAPITOL,426
22,Eldon Mulder:18,MUL,H,23,R,TRUE,TRUE,,Representative.Eldon.Mulder@akleg.gov,9074652647,CAPITOL,507
22,Pete Kott:18,KOT,H,24,R,TRUE,TRUE,,Representative.Pete.Kott@akleg.gov,9074653777,CAPITOL,204
22,Fred Dyson:20,DYS,H,25,R,TRUE,TRUE,,Representative.Fred.Dyson@akleg.gov,9074652199,CAPITOL,104
22,Vic Kohring:19,KOH,H,26,R,TRUE,TRUE,,Representative.Vic.Kohring@akleg.gov,9074652186,CAPITOL,24
22,Scott Ogan:19,OGA,H,27,R,TRUE,TRUE,,Representative.Scott.Ogan@akleg.gov,9074653878,CAPITOL,108
22,Beverly Masek:19,MAS,H,28,R,TRUE,TRUE,,Representative.Beverly.Masek@akleg.gov,9074652679,CAPITOL,128
22,John Davies:18,DAV,H,29,D,FALSE,TRUE,,Representative.John.Davies@akleg.gov,9074654457,CAPITOL,415
22,Joe Hayes:10,HAY,H,30,D,FALSE,TRUE,,Representative.Joe.Hayes@akleg.gov,9074653466,CAPITOL,422
22,Jim Whitaker:21,WHI,H,31,R,TRUE,TRUE,,Representative.Jim.Whitaker@akleg.gov,9074653004,CAPITOL,411
22,John Coghill:16,COG,H,32,R,TRUE,TRUE,,Representative.John.Coghill@akleg.gov,9074653719,CAPITOL,102
22,Hugh Fate:22,FHT,H,33,R,TRUE,TRUE,,Representative.Hugh.Fate@akleg.gov,9074654976,CAPITOL,416
22,Jeannette James:18,JAM,H,34,R,TRUE,TRUE,House Majority Leader,Representative.Jeannette.James@akleg.gov,9074653743,CAPITOL,214
22,John Harris:21,HAR,H,35,R,TRUE,TRUE,,Representative.John.Harris@akleg.gov,9074654859,CAPITOL,513
22,Carl Morgan:21,MOR,H,36,R,TRUE,TRUE,,Representative.Carl.Morgan@akleg.gov,9074654527,CAPITOL,434
22,Reggie Joule:20,JOU,H,37,D,FALSE,TRUE,House Minority Whip,Representative.Reggie.Joule@akleg.gov,9074654833,CAPITOL,405
22,Richard Foster:16,FOS,H,38,D,FALSE,TRUE,House Majority Whip,Representative.Richard.Foster@akleg.gov,9074653789,CAPITOL,410
22,Mary Kapsner:21,KAP,H,39,D,FALSE,TRUE,,Representative.Mary.Kapsner@akleg.gov,9074654942,CAPITOL,424
22,Carl Moses:4,MOS,H,40,D,FALSE,TRUE,,Representative.Carl.Moses@akleg.gov,9074654451,CAPITOL,500
22,Robin Taylor:14,TAY,S,A,R,TRUE,TRUE,,Senator.Robin.Taylor@akleg.gov,9074653873,CAPITOL,30
22,Kim Elton:19,ELT,S,B,D,FALSE,TRUE,,Senator.Kim.Elton@akleg.gov,9074654947,CAPITOL,115
22,Alan Austerman:19,AUS,S,C,R,TRUE,TRUE,,Senator.Alan.Austerman@akleg.gov,9074652487,CAPITOL,417
22,John Torgerson:19,TOR,S,D,R,TRUE,TRUE,,Senator.John.Torgerson@akleg.gov,9074652828,CAPITOL,427
22,Jerry Ward:13,WAR,S,E,R,TRUE,TRUE,,Senator.Jerry.Ward@akleg.gov,9074654940,CAPITOL,423
22,Drue Pearce:14,PEA,S,F,R,TRUE,FALSE,"Resigned; June 18, 2001",Senator.Drue.Pearce@akleg.gov,9074654993,CAPITOL,119
22,Ben Stevens:22,STE,S,F,R,TRUE,TRUE,"Confirmed; August 6, 2001",Senator.Ben.Stevens@akleg.gov,9074654993,CAPITOL,119
22,Loren Leman:16,LEM,S,G,R,TRUE,TRUE,Majority Leader,Senator.Loren.Leman@akleg.gov,9074652095,CAPITOL,516
22,Johnny Ellis:15,ELL,S,H,D,FALSE,TRUE,Minority Leader,Senator.Johnny.Ellis@akleg.gov,9074653704,CAPITOL,9
22,John Cowdery:13,COY,S,I,R,TRUE,TRUE,,Senator.John.Cowdery@akleg.gov,9074653879,CAPITOL,101
22,Dave Donley:15,DON,S,J,R,TRUE,TRUE,,Senator.Dave.Donley@akleg.gov,9074653892,CAPITOL,506
22,Bettye Davis:17,DAB,S,K,D,FALSE,TRUE,,Senator.Bettye.Davis@akleg.gov,9074653822,CAPITOL,504
22,Randy Phillips:10,PHI,S,L,R,TRUE,TRUE,,Senator.Randy.Phillips@akleg.gov,9074654949,CAPITOL,103
22,Rick Halford:11,HAL,S,M,R,TRUE,TRUE,President,Senator.Rick.Halford@akleg.gov,9074654958,CAPITOL,111
22,Lyda Green:19,GRE,S,N,R,TRUE,TRUE,,Senator.Lyda.Green@akleg.gov,9074656600,CAPITOL,125
22,Gary Wilken:20,WLK,S,O,R,TRUE,TRUE,,Senator.Gary.Wilken@akleg.gov,9074653709,CAPITOL,514
22,Pete Kelly:19,KEP,S,P,R,TRUE,TRUE,,Senator.Pete.Kelly@akleg.gov,9074652327,CAPITOL,518
22,Gene Therriault:18,THR,S,Q,R,TRUE,TRUE,,Senator.Gene.Therriault@akleg.gov,9074654797,CAPITOL,121
22,Georgianna Lincoln:17,LIN,S,R,D,FALSE,TRUE,,Senator.Georgianna.Lincoln@akleg.gov,9074653732,CAPITOL,11
22,Donald Olson:22,OLS,S,S,D,FALSE,TRUE,,Senator.Donald.Olson@akleg.gov,9074653707,CAPITOL,510
22,Lyman Hoffman:15,HOF,S,T,D,FALSE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,7
23,Bill Williams:18,WIL,H,1,R,TRUE,TRUE,,Representative.Bill.Williams@akleg.gov,9074653424,CAPITOL,515
23,Peggy Wilson:22,WLS,H,2,R,TRUE,TRUE,,Representative.Peggy.Wilson@akleg.gov,9074653824,CAPITOL,104
23,Beth Kerttula:21,KER,H,3,D,FALSE,TRUE,House Minority Whip,Representative.Beth.Kerttula@akleg.gov,9074654766,CAPIT0L,430
23,Bruce Weyhrauch:23,WEH,H,4,R,TRUE,TRUE,,Representative.Bruce.Weyhrauch@akleg.gov,9074653744,CAPITOL,102
23,Albert Kookesh:20,KOS,H,5,D,FALSE,TRUE,,Representative.Albert.Kookesh@akleg.gov,9074653473,CAPITOL,114
23,Carl Morgan:21,MOR,H,6,R,TRUE,TRUE,,Representative.Carl.Morgan@akleg.gov,9074654527,CAPITOL,408
23,Hugh Fate:22,FHT,H,7,R,TRUE,TRUE,,Representative.Hugh.Fate@akleg.gov,9074654976,CAPITOL,128
23,David Guttenberg:23,GTT,H,8,D,FALSE,TRUE,,Representative.David.Guttenberg@akleg.gov,9074654457,CAPITOL,13
23,Jim Holm:23,HOL,H,9,R,TRUE,TRUE,,Representative.Jim.Holm@akleg.gov,9074653466,CAPITOL,110
23,Nick Stepovich:23,STP,H,10,R,TRUE,TRUE,"Oath taken December 4, 2003",Representative.Nick.Stepovich@akleg.gov,9074653004,CAPITOL,110
23,Jim Whitaker:21,WHI,H,10,R,TRUE,FALSE,"Resigned; October 27, 2003",Representative.Jim.Whitaker@akleg.gov,9074653004,CAPITOL,501
23,John Coghill:16,COG,H,11,R,TRUE,TRUE,House Majority Leader,Representative.John.Coghill@akleg.gov,9074653719,CAPITOL,204
23,John Harris:21,HAR,H,12,R,TRUE,TRUE,,Representative.John.Harris@akleg.gov,9074654859,CAPITOL,507
23,Carl Gatto:23,GAT,H,13,R,TRUE,TRUE,,Representative.Carl.Gatto@akleg.gov,9074653743,CAPITOL,411
23,Vic Kohring:19,KOH,H,14,R,TRUE,TRUE,,Representative.Vic.Kohring@akleg.gov,9074652186,CAPITOL,24
23,Beverly Masek:19,MAS,H,15,R,TRUE,TRUE,,Representative.Beverly.Masek@akleg.gov,9074652679,CAPITOL,403
23,Bill Stoltze:23,STZ,H,16,R,TRUE,TRUE,,Representative.Bill.Stoltze@akleg.gov,9074654958,CAPITOL,421
23,Pete Kott:18,KOT,H,17,R,TRUE,TRUE,Speaker of the House,Representative.Pete.Kott@akleg.gov,9074653777,CAPITOL,208
23,Nancy Dahlstrom:23,DAL,H,18,R,TRUE,TRUE,,Representative.Nancy.Dahlstrom@akleg.gov,9074653783,CAPITOL,108
23,Tom Anderson:23,ADE,H,19,R,TRUE,TRUE,,Representative.Tom.Anderson@akleg.gov,9074654939,CAPITOL,432
23,Max Gruenberg:14,GRU,H,20,D,FALSE,TRUE,,Representative.Max.Gruenberg@akleg.gov,9074654940,CAPITOL,112
23,Harry Crawford:22,CRF,H,21,D,FALSE,TRUE,,Representative.Harry.Crawford@akleg.gov,9074653438,CAPITOL,426
23,Sharon Cissna:21,CIS,H,22,D,FALSE,TRUE,,Representative.Sharon.Cissna@akleg.gov,9074653875,CAPITOL,420
23,Les Gara:23,GAR,H,23,D,FALSE,TRUE,,Representative.Les.Gara@akleg.gov,9074652647,CAPITOL,422
23,Cheryll Heinze:23,HEZ,H,24,R,TRUE,TRUE,,Representative.Cheryll.Heinze@akleg.gov,9074654930,CAPITOL,416
23,Eric Croft:20,CRO,H,25,D,FALSE,TRUE,,Representative.Eric.Croft@akleg.gov,9074654998,CAPITOL,400
23,Ethan Berkowitz:20,BER,H,26,D,FALSE,TRUE,House Minority Leader,Representative.Ethan.Berkowitz@akleg.gov,9074654919,CAPITOL,404
23,Norman Rokeberg:19,ROK,H,27,R,TRUE,TRUE,,Representative.Norman.Rokeberg@akleg.gov,9074654968,CAPITOL,214
23,Lesil McGuire:22,MCG,H,28,R,TRUE,TRUE,,Representative.Lesil.McGuire@akleg.gov,9074652995,CAPITOL,118
23,Ralph Samuels:23,SAL,H,29,R,TRUE,TRUE,,Representative.Ralph.Samuels@akleg.gov,9074652095,CAPITOL,412
23,Kevin Meyer:22,MEY,H,30,R,TRUE,TRUE,,Representative.Kevin.Meyer@akleg.gov,9074654945,CAPITOL,513
23,Bob Lynn:23,LYN,H,31,R,TRUE,TRUE,,Representative.Bob.Lynn@akleg.gov,9074654931,CAPITOL,415
23,Mike Hawker:23,HAW,H,32,R,TRUE,TRUE,,Representative.Mike.Hawker@akleg.gov,9074654949,CAPITOL,434
23,Kelly Wolf:23,WOL,H,33,R,TRUE,TRUE,,Representative.Kelly.Wolf@akleg.gov,9074652693,CAPITOL,418
23,Mike Chenault:22,CHE,H,34,R,TRUE,TRUE,,Representative.Mike.Chenault@akleg.gov,9074653779,CAPITOL,502
23,Paul Seaton:23,SAN,H,35,R,TRUE,TRUE,,Representative.Paul.Seaton@akleg.gov,9074652689,CAPITOL,428
23,Dan Ogg:23,OGG,H,36,R,TRUE,TRUE,"Oath taken March 19, 2003",Representative.Dan.Ogg@akleg.gov,9074652487,CAPITOL,409
23,Gary Stevens:22,STV,H,36,R,TRUE,FALSE,"Resigned; February 20,2003",Representative.Gary.Stevens@akleg.gov,9074654654,CAPITOL,502
23,Carl Moses:4,MOS,H,37,D,FALSE,TRUE,,Representative.Carl.Moses@akleg.gov,9074654451,CAPITOL,500
23,Mary Kapsner:21,KAP,H,38,D,FALSE,TRUE,,Representative.Mary.Kapsner@akleg.gov,9074654942,CAPITOL,424
23,Richard Foster:16,FOS,H,39,D,FALSE,TRUE,House Majority Whip,Representative.Richard.Foster@akleg.gov,9074653789,CAPITOL,410
23,Reggie Joule:20,JOU,H,40,D,FALSE,TRUE,,Representative.Reggie.Joule@akleg.gov,9074654833,CAPITOL,405
23,Bert Stedman:23,SMN,S,A,R,TRUE,TRUE,"Oath taken November 20, 2003",Senator.Bert.Stedman@akleg.gov,9074653873,CAPITOL,30
23,Robin Taylor:14,TAY,S,A,R,TRUE,FALSE,Resigned; midnight 9/14/03,Senator.Robin.Taylor@akleg.gov,9074653873,CAPITOL,30
23,Kim Elton:19,ELT,S,B,D,FALSE,TRUE,,Senator.Kim.Elton@akleg.gov,9074654947,CAPITOL,115
23,Georgianna Lincoln:17,LIN,S,C,D,FALSE,TRUE,,Senator.Georgianna.Lincoln@akleg.gov,9074653732,CAPITOL,11
23,Ralph Seekins:23,SEK,S,D,R,TRUE,TRUE,,Senator.Ralph.Seekins@akleg.gov,9074652327,CAPITOL,125
23,Gary Wilken:20,WLK,S,E,R,TRUE,TRUE,,Senator.Gary.Wilken@akleg.gov,9074653709,CAPITOL,518
23,Gene Therriault:18,THR,S,F,R,TRUE,TRUE,Senate President,Senator.Gene.Therriault@akleg.gov,9074654797,CAPITOL,111
23,Lyda Green:19,GRE,S,G,R,TRUE,TRUE,,Senator.Lyda.Green@akleg.gov,9074656600,CAPITOL,516
23,Charlie Huggins:23,HUG,S,H,R,TRUE,TRUE,"Appointed; September 24, 2004",Senator.Charlie.Huggins@akleg.gov,,,
23,Scott Ogan:19,OGA,S,H,R,TRUE,FALSE,"Resigned; 4:30 pm, 8/25/04",Senator.Scott.Ogan@akleg.gov,9074653878,CAPITOL,103
23,Fred Dyson:20,DYS,S,I,R,TRUE,TRUE,,Senator.Fred.Dyson@akleg.gov,9074652199,CAPITOL,121
23,Gretchen Guess:22,GUE,S,J,D,FALSE,TRUE,,Senator.Gretchen.Guess@akleg.gov,9074652435,CAPITOL,423
23,Bettye Davis:17,DAB,S,K,D,FALSE,TRUE,,Senator.Bettye.Davis@akleg.gov,9074653822,CAPITOL,7
23,Johnny Ellis:15,ELL,S,L,D,FALSE,TRUE,Senate Minority Leader,Senator.Johnny.Ellis@akleg.gov,9074653704,CAPITOL,9
23,Hollis French:23,FRE,S,M,D,FALSE,TRUE,,Senator.Hollis.French@akleg.gov,9074653892,CAPITOL,504
23,Ben Stevens:22,STE,S,N,R,TRUE,TRUE,Senate Majority Leader,Senator.Ben.Stevens.B@akleg.gov,9074654993,CAPITOL,119
23,John Cowdery:13,COY,S,O,R,TRUE,TRUE,,Senator.John.Cowdery@akleg.gov,9074653879,CAPITOL,101
23,Con Bunde:18,BUN,S,P,R,TRUE,TRUE,,Senator.Con.Bunde@akleg.gov,9074654843,CAPITOL,506
23,Thomas Wagoner:23,WAG,S,Q,R,TRUE,TRUE,,Senator.Thomas.Wagoner@akleg.gov,9074652828,CAPITOL,427
23,Alan Austerman:19,AUS,S,R,R,TRUE,FALSE,"Resigned;  February 10, 2003",Senator.Alan.Austerman@akleg.gov,9074652487,CAPITOL,417
23,Gary Stevens:22,STG,S,R,R,TRUE,TRUE,"Oath taken February 21, 2003",Senator.Gary.Stevens.G@akleg.gov,9074654925,CAPITOL,417
23,Lyman Hoffman:15,HOF,S,S,D,FALSE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,514
23,Donald Olson:22,OLS,S,T,D,FALSE,TRUE,,Senator.Donny.Olson@akleg.gov,9074653707,CAPITOL,510
24,Jim Elkins:24,ELN,H,1,R,TRUE,TRUE,,Representative.Jim.Elkins@akleg.gov,9074653424,CAPITOL,416
24,Peggy Wilson:22,WLS,H,2,R,TRUE,TRUE,,Representative.Peggy.Wilson@akleg.gov,9074653824,CAPITOL,108
24,Beth Kerttula:21,KER,H,3,D,FALSE,TRUE,House Minority Whip,Representative.Beth.Kerttula@akleg.gov,9074654766,CAPIT0L,430
24,Bruce Weyhrauch:23,WEH,H,4,R,TRUE,TRUE,,Representative.Bruce.Weyhrauch@akleg.gov,9074653744,CAPITOL,421
24,Bill Thomas:24,THM,H,5,R,TRUE,TRUE,,Representative.Bill.Thomas@akleg.gov,9074653732,CAPITOL,438
24,Woodie Salmon:24,SAE,H,6,D,FALSE,TRUE,,Representative.Woodie.Salmon@akleg.gov,9074654527,CAPITOL,114
24,Mike Kelly:24,KEL,H,7,R,TRUE,TRUE,,Representative.Mike.Kelly@akleg.gov,9074654976,CAPITOL,434
24,David Guttenberg:23,GTT,H,8,D,FALSE,TRUE,,Representative.David.Guttenberg@akleg.gov,9074654457,CAPITOL,13
24,Jim Holm:23,HOL,H,9,R,TRUE,TRUE,,Representative.Jim.Holm@akleg.gov,9074653466,CAPITOL,513
24,Jay Ramras:24,RAR,H,10,R,TRUE,TRUE,,Representative.Jay.Ramras@akleg.gov,9074653004,CAPITOL,104
24,John Coghill:16,COG,H,11,R,TRUE,TRUE,House Majority Leader,Representative.John.Coghill@akleg.gov,9074653719,CAPITOL,204
24,John Harris:21,HAR,H,12,R,TRUE,TRUE,Speaker of the House,Representative.John.Harris@akleg.gov,9074654859,CAPITOL,208
24,Carl Gatto:23,GAT,H,13,R,TRUE,TRUE,,Representative.Carl.Gatto@akleg.gov,9074653743,CAPITOL,411
24,Vic Kohring:19,KOH,H,14,R,TRUE,TRUE,,Representative.Vic.Kohring@akleg.gov,9074652186,CAPITOL,24A
24,Mark Neuman:24,NEU,H,15,R,TRUE,TRUE,,Representative.Mark.Neuman@akleg.gov,9074652679,CAPITOL,432
24,Bill Stoltze:23,STZ,H,16,R,TRUE,TRUE,,Representative.Bill.Stoltze@akleg.gov,9074654958,CAPITOL,501
24,Pete Kott:18,KOT,H,17,R,TRUE,TRUE,,Representative.Pete.Kott@akleg.gov,9074653777,CAPITOL,403
24,Nancy Dahlstrom:23,DAL,H,18,R,TRUE,TRUE,,Representative.Nancy.Dahlstrom@akleg.gov,9074653783,CAPITOL,409
24,Tom Anderson:23,ADE,H,19,R,TRUE,TRUE,,Representative.Tom.Anderson@akleg.gov,9074654939,CAPITOL,408
24,Max Gruenberg:14,GRU,H,20,D,FALSE,TRUE,,Representative.Max.Gruenberg@akleg.gov,9074654940,CAPITOL,112
24,Harry Crawford:22,CRF,H,21,D,FALSE,TRUE,,Representative.Harry.Crawford@akleg.gov,9074653438,CAPITOL,426
24,Sharon Cissna:21,CIS,H,22,D,FALSE,TRUE,,Representative.Sharon.Cissna@akleg.gov,9074653875,CAPITOL,420
24,Les Gara:23,GAR,H,23,D,FALSE,TRUE,,Representative.Les.Gara@akleg.gov,9074652647,CAPITOL,418
24,Berta Gardner:24,GAS,H,24,D,FALSE,TRUE,,Representative.Berta.Gardner@akleg.gov,9074654930,CAPITOL,422
24,Eric Croft:20,CRO,H,25,D,FALSE,TRUE,,Representative.Eric.Croft@akleg.gov,9074654998,CAPITOL,400
24,Ethan Berkowitz:20,BER,H,26,D,FALSE,TRUE,House Minority Leader,Representative.Ethan.Berkowitz@akleg.gov,9074654919,CAPITOL,404
24,Norman Rokeberg:19,ROK,H,27,R,TRUE,TRUE,,Representative.Norman.Rokeberg@akleg.gov,9074654968,CAPITOL,214
24,Lesil McGuire:22,MCG,H,28,R,TRUE,TRUE,,Representative.Lesil.McGuire@akleg.gov,9074652995,CAPITOL,118
24,Ralph Samuels:23,SAL,H,29,R,TRUE,TRUE,,Representative.Ralph.Samuels@akleg.gov,9074652095,CAPITOL,126
24,Kevin Meyer:22,MEY,H,30,R,TRUE,TRUE,,Representative.Kevin.Meyer@akleg.gov,9074654945,CAPITOL,515
24,Bob Lynn:23,LYN,H,31,R,TRUE,TRUE,,Representative.Bob.Lynn@akleg.gov,9074654931,CAPITOL,415
24,Mike Hawker:23,HAW,H,32,R,TRUE,TRUE,,Representative.Mike.Hawker@akleg.gov,9074654949,CAPITOL,502
24,Kurt Olson:24,OLL,H,33,R,TRUE,TRUE,,Representative.Kurt.Olson@akleg.gov,9074652693,CAPITOL,110
24,Mike Chenault:22,CHE,H,34,R,TRUE,TRUE,,Representative.Mike.Chenault@akleg.gov,9074653779,CAPITOL,505
24,Paul Seaton:23,SAN,H,35,R,TRUE,TRUE,,Representative.Paul.Seaton@akleg.gov,9074652689,CAPITOL,102
24,Gabrielle LeDoux:24,LEU,H,36,R,TRUE,TRUE,,Representative.Gabrielle.LeDoux@akleg.gov,9074652487,CAPITOL,412
