MemberId,PersonId,LegislatureNumber,MemberCode,LastName,MiddleName,FirstName,FormalName,ShortName,SessionContact,InterimContact,Chamber,District,Seat,Party,Phone,EMail,Building,Room,Comment,IsActive,IsMajority
14:S:Robert Ziegler:4,Robert Ziegler:4,14,Zie,Ziegler,,Robert,Senator Robert Ziegler,Ziegler,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,A,,D,,Senator.Robert.Ziegler@akleg.gov,,,,true,false
21:H:Sharon Cissna:21,Sharon Cissna:21,21,CIS,Cissna,,Sharon,Representative Sharon Cissna,Cissna,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,21,,D,4653875,Representative.Sharon.Cissna@akleg.gov,CAPITOL,430,,true,false
21:H:Gary Davis:18,Gary Davis:18,21,DAG,Davis,,Gary,Representative Gary Davis,Davis,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,8,,R,4652693,Representative.Gary.Davis@akleg.gov,CAPITOL,513,,true,true
21:H:John Harris:21,John Harris:21,21,HAR,Harris,,John,Representative John Harris,Harris,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,35,,R,4653779,Representative.John.Harris@akleg.gov,CAPITOL,110,,true,true
21:H:Reggie Joule:20,Reggie Joule:20,21,JOU,Joule,,Reggie,Representative Reggie Joule,Joule,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,37,,D,4654833,Representative.Reggie.Joule@akleg.gov,CAPITOL,405,,true,false
21:S:Tim Kelly:10,Tim Kelly:10,21,KET,Kelly Tim,,Tim,Senator Tim Kelly Tim,Kelly Tim,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,K,,R,4653822,Senator.Tim.Kelly.Tim@akleg.gov,CAPITOL,101,,true,true
21:S:Mike W Miller:13,Mike W Miller:13,21,MIL,Miller,,Mike,Senator Mike Miller,Miller,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,Q,,R,4654976,Senator.Mike.Miller@akleg.gov,CAPITOL,119,,true,true
10:H:Fred Brown:9,Fred Brown:9,10,Bro,Brown,,Fred,Representative Fred Brown,Brown,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,20,,D,,Representative.Fred.Brown@akleg.gov,,,,true,false
10:H:Ed Dankworth:10,Ed Dankworth:10,10,Dan,Dankworth,,Ed,Representative Ed Dankworth,Dankworth,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,12,,R,,Representative.Ed.Dankworth@akleg.gov,,,,true,false
10:S:Glenn Hackney:8,Glenn Hackney:8,10,Hac,Hackney,,W.,Senator W. Hackney,Hackney,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,O,,R,,Senator.W..Hackney@akleg.gov,,,,true,false
10:H:E Haugen:4,E Haugen:4,10,Hau,Haugen,,E.,Representative E. Haugen,Haugen,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,2,,R,,Representative.E..Haugen@akleg.gov,,,,true,false
10:H:Tim Kelly:10,Tim Kelly:10,10,Kel,Kelly,,Tim,Representative Tim Kelly,Kelly,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,8,,R,,Representative.Tim.Kelly@akleg.gov,,,,true,false
10:H:Leo Schaeffer:10,Leo Schaeffer:10,10,Sch,Schaeffer,,Leo,Representative Leo Schaeffer,Schaeffer,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,21,,D,,Representative.Leo.Schaeffer@akleg.gov,,,,true,false
20:H:Kim Elton:19,Kim Elton:19,20,ELT,Elton,,Kim,Representative Kim Elton,Elton,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,3,,D,4654947,Representative.Kim.Elton@akleg.gov,CAPITOL,400,,true,false
20:H:Pete Kott:18,Pete Kott:18,20,KOT,Kott,,Pete,Representative Pete Kott,Kott,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,24,,R,4653777,Representative.Pete.Kott@akleg.gov,CAPITOL,204,,true,true
20:H:Eldon Mulder:18,Eldon Mulder:18,20,MUL,Mulder,,Eldon,Representative Eldon Mulder,Mulder,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,23,,R,4652647,Representative.Eldon.Mulder@akleg.gov,CAPITOL,501,,true,true
34:H:Andrew Gray:33,Andrew Gray:33,34,GRY,Gray,,Andrew,Representative Andrew Gray,Gray,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,20,,D,4654940,Representative.Andrew.Gray@akleg.gov,CAPITOL,118,,true,true
34:H:Elexie Moore:34,Elexie Moore:34,34,MOO,Moore,,Elexie,Representative Elexie Moore,Moore,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,28,,R,4654833,Representative.Elexie.Moore@akleg.gov,CAPITOL,430,,true,false
34:S:Mike Shower:30,Mike Shower:30,34,SHO,Shower,,Mike,Senator Mike Shower,Shower,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,O,,R,4656600,Senator.Mike.Shower@akleg.gov,CAPITOL,9,Minority Leader,true,false
34:H:Sarah Vance:31,Sarah Vance:31,34,VAN,Vance,,Sarah,Representative Sarah Vance,Vance,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,6,,R,4652689,Representative.Sarah.Vance@akleg.gov,CAPITOL,114,,true,false
19:S:Steve Frank:14,Steve Frank:14,19,FRA,Frank,,Steve,Senator Steve Frank,Frank,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,O,,R,4653709,Senator.Steve.Frank@akleg.gov,CAPITOL,518,,true,true
19:S:Loren Leman:16,Loren Leman:16,19,LEM,Leman,,Loren,Senator Loren Leman,Leman,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,G,,R,4652095,Senator.Loren.Leman@akleg.gov,CAPITOL,113,,true,true
19:H:Carl Moses:4,Carl Moses:4,19,MOS,Moses,,Carl,Representative Carl Moses,Moses,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,40,,D,4654451,Representative.Carl.Moses@akleg.gov,CAP,204,,true,false
19:H:Scott Ogan:19,Scott Ogan:19,19,OGA,Ogan,,Scott,Representative Scott Ogan,Ogan,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,27,,R,4653878,Representative.Scott.Ogan@akleg.gov,CAP,409,,true,true
19:S:Bert Sharp:16,Bert Sharp:16,19,SHA,Sharp,,Bert,Senator Bert Sharp,Sharp,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,P,,R,4653004,Senator.Bert.Sharp@akleg.gov,CAPITOL,514,,true,true
19:H:Al Vezey:18,Al Vezey:18,19,VEZ,Vezey,,Al,Representative Al Vezey,Vezey,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,32,,R,4653719,Representative.Al.Vezey@akleg.gov,CAP,216,,true,true
29:H:Harriet Drummond:28,Harriet Drummond:28,29,DRU,Drummond,,Harriet,Representative Harriet Drummond,Drummond,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,18,,D,4653875,Representative.Harriet.Drummond@akleg.gov,CAPITOL,112,,true,false
29:H:Wes Keller:25,Wes Keller:25,29,KEE,Keller,,Wes,Representative Wes Keller,Keller,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,10,,R,4652186,Representative.Wes.Keller@akleg.gov,CAPITOL,403,,true,true
29:H:Paul Seaton:23,Paul Seaton:23,29,SAN,Seaton,,Paul,Representative Paul Seaton,Seaton,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,31,,R,4652689,Representative.Paul.Seaton@akleg.gov,CAPITOL,102,,true,true
29:H:Liz Vazquez:29,Liz Vazquez:29,29,VAQ,Vazquez,,Liz,Representative Liz Vazquez,Vazquez,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,22,,R,4653892,Representative.Liz.Vazquez@akleg.gov,CAPITOL,432,,true,true
11:H:Nels Anderson:9,Nels Anderson:9,11,And,Anderson,,Nels,Representative Nels Anderson,Anderson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,16,,D,,Representative.Nels.Anderson@akleg.gov,,,,true,false
11:H:Alvin Osterback:9,Alvin Osterback:9,11,Ost,Osterback,,Alvin,Representative Alvin Osterback,Osterback,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,15,,D,,Representative.Alvin.Osterback@akleg.gov,,,,true,false
22:H:Harry Crawford:22,Harry Crawford:22,22,CRF,Crawford,,Harry,Representative Harry Crawford,Crawford,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,22,,D,4653438,Representative.Harry.Crawford@akleg.gov,CAPITOL,426,,true,false
22:H:Fred Dyson:20,Fred Dyson:20,22,DYS,Dyson,,Fred,Representative Fred Dyson,Dyson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,25,,R,4652199,Representative.Fred.Dyson@akleg.gov,CAPITOL,104,,true,true
22:H:Joe Green:18,Joe Green:18,22,GRN,Green,,Joe,Representative Joe Green,Green,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,10,,R,4654931,Representative.Joe.Green@akleg.gov,CAPITOL,403,,true,true
30:S:Bill Wielechowski:25,Bill Wielechowski:25,30,WIE,Wielechowski,,Bill,Senator Bill Wielechowski,Wielechowski,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,H,,D,4652435,Senator.Bill.Wielechowski@akleg.gov,CAPITOL,7,,true,false
30:H:Tammie Wilson:26,Tammie Wilson:26,30,WLT,Wilson,,Tammie,Representative Tammie Wilson,Wilson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,3,,R,4654797,Representative.Tammie.Wilson@akleg.gov,CAPITOL,422,,true,false
17:H:Cliff Davidson:15,Cliff Davidson:15,17,Dav,Davidson,,Cliff,Representative Cliff Davidson,Davidson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,27,,D,,Representative.Cliff.Davidson@akleg.gov,,,,true,false
17:H:Jerry Mackie:17,Jerry Mackie:17,17,Mak,Mackie,,Jerry,Representative Jerry Mackie,Mackie,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,2,,D,,Representative.Jerry.Mackie@akleg.gov,,,,true,false
24:S:Bettye Davis:17,Bettye Davis:17,24,DAB,Davis,,Bettye,Senator Bettye Davis,Davis,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,K,,D,4653822,Senator.Bettye.Davis@akleg.gov,CAPITOL,11,,true,false
31:S:Lyman Hoffman:15,Lyman Hoffman:15,31,HOF,Hoffman,,Lyman,Senator Lyman Hoffman,Hoffman,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,S,,D,4654453,Senator.Lyman.Hoffman@akleg.gov,CAPITOL,508,Majority Leader Effective 7/9,true,true
25:H:Reggie Joule:20,Reggie Joule:20,25,JOU,Joule,,Reggie,Representative Reggie Joule,Joule,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,40,,D,4654833,Representative.Reggie.Joule@akleg.gov,CAPITOL,421,,true,false
32:H:Sara Rasmussen:31,Sara Rasmussen:31,32,RAS,Rasmussen,,Sara,Representative Sara Rasmussen,Rasmussen,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,22,,R,4653892,Representative.Sara.Rasmussen@akleg.gov,CAPITOL,418,,true,false
28:H:Mia Costello:27,Mia Costello:27,28,COS,Costello,,Mia,Representative Mia Costello,Costello,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,20,,R,4654968,Representative.Mia.Costello@akleg.gov,CAPITOL,501,,true,true
12:H:Ramona Barnes:11,Ramona Barnes:11,12,Bar,Barnes,,Ramona,Representative Ramona Barnes,Barnes,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,10,,R,,Representative.Ramona.Barnes@akleg.gov,,,,true,false
27:H:Neal Foster:26,Neal Foster:26,27,FON,Foster,,Neal,Representative Neal Foster,Foster,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,39,,D,4653789,Representative.Neal.Foster@akleg.gov,CAPITOL,434,,true,true
14:H:Jim Duncan:9,Jim Duncan:9,14,Dun,Duncan,,Jim,Representative Jim Duncan,Duncan,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,4-B,,D,,Representative.Jim.Duncan@akleg.gov,,,,true,false
21:H:John Davies:18,John Davies:18,21,DAV,Davies,,John,Representative John Davies,Davies,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,29,,D,4654457,Representative.John.Davies@akleg.gov,CAPITOL,422,,true,false
10:H:Clark Gruening:9,Clark Gruening:9,10,Gru,Gruening,,Clark,Representative Clark Gruening,Gruening,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,7,,D,,Representative.Clark.Gruening@akleg.gov,,,,true,false
19:H:Con Bunde:18,Con Bunde:18,19,BUN,Bunde,,Con,Representative Con Bunde,Bunde,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,18,,R,4654843,Representative.Con.Bunde@akleg.gov,CAP,108,,true,true
22:H:Andrew Halcro:21,Andrew Halcro:21,22,HAC,Halcro,,Andrew,Representative Andrew Halcro,Halcro,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,12,,R,4654939,Representative.Andrew.Halcro@akleg.gov,CAPITOL,414,,true,true
